tweet,side-effect,ineffective,rushed,pharma,mandatory,unnecessary,political,ingredients,conspiracy,country,religious,none
 amandagtto stands yet thats theres medium longer term data safety covid19 vaccines im certainly mrna pfizer vaccine thats even riskier data medium long generational term data flu vaccine sat tho,1,0,0,0,0,0,0,0,0,0,0,0
 itaintok elforesto daughter 29 previous health problems got pfizer suffering heart issues someone knows also fully vaccinated got virus spread others,1,0,0,0,0,0,0,0,0,0,0,0
 determine whos control ask whos claiming immunity criticism thatd vaccine manufacturers ie pharmaceutical industry criticism vaccination results censorship worse,0,0,0,1,0,0,0,0,0,0,0,0
 worldcovidupdate india accounted 46 new covid cases worldwide last week 1 4 deaths canadian province alberta reported first death patient rare blood clot condition receiving astrazeneca vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 moderna vaccine may associated higher risk heart condition myocarditis younger adults previously believed canadian data show risk still quite low tylerpager lauriemcginley2 via washingtonpost covid19 vaccination,1,0,0,0,0,0,0,0,0,0,0,0
 serious consequences norway sounds alarm 23 die following pfizer vaccine zerohedge,1,0,0,0,0,0,0,0,0,0,0,0
 debraduffy11 amen much prayer god bless dear precious sister debra consent vaccine nation trust government trust christ jesus message warning world,0,0,0,0,0,0,1,0,0,0,0,0
 bummer cher voting us right 2021 socialist nightmare immediate nation wide mask vaccine mandate harris administration w joe biden 80 billion covid plan biggest money makerfreedom taker never end us makes much,0,0,0,0,1,0,1,0,0,0,0,0
 ml_1maria watch see hoe usa tested corona virus vaccine philippines children killing,0,0,0,0,0,0,0,0,0,1,0,0
 asher_wolf meanwhile clots say final details released within coming week 2 months believed nofault compensation properly diagnosed astrazeneca vaccine induced clots,1,0,0,0,0,0,0,0,0,0,0,0
 thick propaganda fakenewsmedia instruments via youtube freedom patriots medicaltyranny government vaccine agenda21,0,0,0,0,0,0,0,0,0,0,0,1
 ayesha_borealis pfizer paid largest fine corporate history opioids bribed doctors prescribe people foaming mouth take vaccine opioids killed covid ever,0,0,0,1,0,0,0,0,0,0,0,0
 newtonpetercla1 dianewashr predict going interject fear fakeness justify gates control mechanisms push lockdown till vaccine disgraceful crime humanity,0,0,0,0,1,0,0,0,0,0,0,0
 never getting covid vaccine full faith immune system,0,0,0,0,0,1,0,0,0,0,0,0
 librtyisanarchy cw3263 npr pfizer realistically never vaccine perfectly 100 percent effective notice thousand people best basically thing previous trials long term health trials either aint taking,0,1,1,0,0,0,0,0,0,0,0,0
 mennewsdesk well course going us vaccinated alright isnt bloody point vaccinating everyone,0,0,0,0,0,0,0,0,0,0,0,1
 pfizer ceo repeatedly promised theyll enough data support filing approval vaccine end october turns based modeled assumptions rather actual infection rate remain pretty skeptical happen well see,0,0,0,1,0,0,0,0,0,0,0,0
 gulfstreamav8r jake_griner alexberenson shingles vaccine worse adverse event rate pfizers also getting sick day 2 worse beets dying ventilator dark room without ability see family,1,0,0,0,0,0,0,0,0,0,0,0
 founder pfizer charles pfizer deep state foxnews paul ryan actual fuck everyone share wont able walk street anyone wanna take speakerryan vaccine lol,0,0,0,0,0,0,0,0,0,0,0,1
 realdonaldtrump hummmm sounds like theyre expecting issues vaccine covidvaccine covid19,1,0,0,0,0,0,0,0,0,0,0,0
 hayleyecg ianbrown anythings embarrassing willingness degrade oneself wearing muzzles vaccine guinea pigs well see faction survives next 510 years folks mindlessly obey optout gene pool,0,0,1,0,0,0,0,0,0,0,0,0
 adamlindley9 weinbauer_ nigel_farage borisjohnson saying likely need yearly vaccine covid mutates another mass spread new vaccine found nah like coronaviruses slowly die due herd immunity either naturally via vaccine,0,1,0,0,0,0,0,0,0,0,0,0
 sami_kamilah morgzzf already know wouldnt able go around uncle johni wouldnt say im antivaxx im open minded someone chooses vaccine thats themi dont know feel covid vaccine shit,0,0,0,0,1,0,0,0,0,0,0,0
 vaers pfizervaccine cardiacarrest cardiology died day receiving first injection vaccine covid19 suspected cardiac arrest,1,0,0,0,0,0,0,0,0,0,0,0
 blu3r4d0n scdhec seen result moderna vaccine trials atrocious results bancel ceo moderna dumped 17 million stock total moderna executives dumped 25 million dollars stock day results released much faucis chagrin,0,0,0,1,0,0,0,0,0,0,0,0
 watermicrobe worries moderna vaccinekeeping enough 80s running,0,0,0,0,0,0,0,0,0,0,0,1
 covid19 vaccine astrazeneca contains lung tissue 14week old aborted caucasian male fetus expect high number people die stepbystep plan depopulate world watch explanation video,1,0,0,0,0,0,0,1,1,0,0,0
 lizzieseesred techiemomm alexiteque williamshatner yes one person far vaccine shot contracted covid19 maybe undetected vaccine wasnt effective underlying reasons im refer testers victims offends,0,1,0,0,0,0,0,0,0,0,0,0
 covidvaxnews thebody2u yxfpmsveeijci moderna_tx link trial data provided please,0,0,0,0,0,0,0,0,0,0,0,1
 librumtinia chronicpainwar maybe covid vaccine leave horrific scar probably whatever,1,0,0,0,0,0,0,0,0,0,0,0
 realdonaldtrump please please speak robert kennedy vaccinations dont take constitutional rights away choose whether vaccinated governments states job force us taking poison bodies,1,0,0,0,1,0,0,0,0,0,0,0
 chrisl06259836 breakfastnews tonyblakely_pi worried vaccine works youll safe non vaxxers,0,0,0,0,0,0,0,0,0,0,0,1
 yet hear health official people covid vaccine cannot get together others shot immune whats good getting shot guidelines,0,1,0,0,0,0,0,0,0,0,0,0
 number 19 mask cause illness fear medical facts confirm immune system gives 999 per cent recovery thousands years testing pfizer proven year virus mutates todays vaccine good next year doctor pfizer rep confirm,0,0,0,0,0,1,0,0,0,0,0,0
 rnbreakfast deakin kappa b16171 covid19vic effectively neutralized pfizer vaccine wild type covid strains,0,1,0,0,0,0,0,0,0,0,0,0
 23 recent mysterious deaths receiving bs19 astrazeneca jab learntherisk,1,0,0,0,0,0,0,0,0,0,0,0
 bulamacartoons covid vaccine gives 100 guarantee wont get virus mutations developing still risk getting covid though mild case even vaccinated,0,1,0,0,0,0,0,0,0,0,0,0
 muellershewrote believe fantasy vaccine disease dont believe covid,1,0,0,0,0,0,0,0,0,0,0,0
 njbirse tonto_1964 drsuneiljain bizarre people quickly dismiss adverse reactions vaccination even occur right away people would immediately accept cause food allergy instance say vast majority cases wont due vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 samcoatessky mattholehouse looks like pfizer vaccine much pep elderly strange havent reportings,0,0,0,0,0,0,0,1,0,0,0,0
 scottgottliebmd scott much money making pfizer vaccine,0,0,0,1,0,0,0,0,0,0,0,0
 borisjohnson elliot_keck within 2 weeks vaccination roll rates cases deaths soared really important question checked whether deaths 1st 2 weeks jan last 2 wks dec vaccinated beginning december would good know,1,0,0,0,0,0,0,0,0,0,0,0
 waiting pfizer corona vaccine swineflu vaccine sideeffects bad children like schizophrenics check amazing article link tfofpr covid19 covidvaccine coronavirus vaccination health actnow,1,0,0,0,0,0,0,0,0,0,0,0
 perfectly healthy father died pfizer vaccine read entire thread,1,0,0,0,0,0,0,0,0,0,0,0
 us calls pause johnson vaccine 6 cases cerebral venous sinus thrombosis cvst among women ages 1848 symptoms 613 days vaccination 68 million doses given 000009 similar astrazenaca,1,0,0,0,0,0,0,0,0,0,0,0
 alexberenson pfizer arent vulnerable side effects vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 dailycaller cdc vaccine company 43 budget selling distributing vaccines owns 57 vaccine patents fda gets 50 budget vaccine companies nih owns 50 moderna covid19 vaccine,0,0,0,1,0,0,0,0,0,0,0,0
 anthony29082745 journo_sophie yes im surprised many people including journalists dont realise vaccines proven prevent people getting covid stop spreading sarscov2 yes astrazenecaoxford vaccine doesnt perform well variants,0,1,0,0,0,0,0,0,0,0,0,0
 faisalislam except vaccine isnt trusted see swiss german regulators state pfizer stating usual safety tests bypassed may take years monitoring,0,0,1,0,0,0,0,0,0,0,0,0
 chiaroscuro101 lovegemcrash thefreepeoplea1 borisjohnson 3 sense covid19 vaccination new long term side effects unseen vaccines would astonishing,0,1,0,0,0,0,0,0,0,0,0,0
 colindmello feel comfortable astra zeneca anymore either cant stand ford vaccine one problem another,1,0,0,0,0,0,0,0,0,0,0,0
 already severe allergic reactions pfizer jab rushed vaccine concern,1,0,1,0,0,0,0,0,0,0,0,0
 itaintpersonai avoiding covid vaccine man clearly trying get quickly,0,0,1,0,0,0,0,0,0,0,0,0
 rip holmes believe forced covid 19 vaccines end humanity know,0,0,0,0,1,0,0,0,0,0,0,0
 gregbradyto reality go rush get vaccine wear double masks way home enjoy nothing home,0,0,0,0,0,0,0,0,0,0,0,1
 todayshow tomcostellonbc im pro vaccine antivaxer anything dont think ill want injected one developed hastily id prefer go usual rigorous research ive lost shred faith left us government faith pfizer,0,0,1,1,0,0,1,0,0,0,0,0
 laymansscience sharkey49693078 indepdubnrth elderly died within 28 days positive covid test ruled covid death die within day vaccine likely vaccine thats funny logic right,1,0,0,0,0,0,0,0,0,0,0,0
 healthy miami obstetrician 56 dies 16 days receiving pfizer covid19 vaccine news lifesite,1,0,0,0,0,0,0,0,0,0,0,0
 bbclaurak err whats point much heralded vaccination programme thought vaccine prevent infections matter comes,0,0,0,0,0,0,0,0,0,0,0,1
 rachellemanios fordnation done new meds ask approval thats court cases side effects canada pfizer produces drug called effexorone dangerous products ever hit market lawsuits allowed us europe,1,0,0,0,0,0,0,0,0,0,0,0
 realdonaldtrump loudobbs covid drug man made government separate everybody biden inject us vaccines rdif chips marti law happen theyre going try put us fema camps like holocaust slaves system,0,0,0,0,1,0,0,0,0,0,0,0
 dont want vaccine bill want cure donald,0,0,0,1,0,0,0,0,0,0,0,0
 ari_russian dont want take vaccine prick dies stuck kamal,0,0,0,0,0,0,0,0,0,0,0,1
 people dying covid vaccine people still getting vaccinated want things go back normal way shit show,0,1,0,0,0,0,0,0,0,0,0,0
 president brazil sensible ruler cares health people clearly knows dangerous side effects pfizer vaccineand indemnity clause making non liable damage earth get moronic idiots,1,0,0,1,0,0,0,0,0,0,0,0
 matthancock pfizer given indemnity dhsc use vaccine uk ministers changed law protect pfizer legal action patients still dont published trial data pfizer,0,0,1,1,0,0,0,0,0,0,0,0
 strange media focus convincing public get covid19 vaccine yet none yet made comparison different vaccines ingredients need know injecting bodies effect vaccine us ls mercury vaccine etc,0,0,0,0,1,0,0,1,0,0,0,0
 stand tj know isnt going fly novax,0,0,0,0,0,0,0,0,0,0,0,1
 utobian exactly ive thinking something nefarious mrna vaccine pretty clear likely eugenics,0,0,0,0,0,0,0,0,1,0,0,0
 nursing_heretic cadencedo obviously healthcare agree however ive seen tons vaccinated folks hospitalized lately take issue hearing great 10 coverage,1,0,0,0,0,0,0,0,0,0,0,0
 mean vaccine kill many us destroy lives side effects shove vaccine sun doesnt shine circumstances,1,0,0,0,0,0,0,0,0,0,0,0
 stand anymore hearing elderly people die pfizer vaccine horrified happening share statistics direct cdc research tonight please keep,1,0,0,0,0,0,0,0,0,0,0,0
 jamesfallows goodyk yet government didnt shut country even though virus effected children vaccines test animals wuhan virus vaccine test animals doesnt effect kids 9998 recovery rate guys work fauci,0,1,1,0,0,0,0,0,0,0,0,0
 richardkimble45 yes mrna nanotechnology used hiv vaccines unsuccessfully gene therapy vaccines experiment fda rushed approval pfizer today say vaxxed dont get sick covid virus thats always true either,0,0,1,0,0,0,0,1,0,0,0,0
 theres 20 million whatever people already covid need vaccine also people literally cant vaccines health issues need make sure theyre excluded,0,0,0,0,0,1,0,0,0,0,0,0
 johnsonjohnson singleshot covid vaccine passed fda safe effective another 6040go run fast dont let perfect enemy good us_fda mhragovuk mesh inured boycotted products years fdnh,0,1,0,0,0,0,0,0,0,0,0,0
 neveruser1 toddhagopian true want vaccine research dont choose moderna one dr fauci national institute health medical access cant free think mean single payer system believe restrictions access,0,0,0,1,0,0,0,0,0,0,0,0
 yenhongsin andrewtanyongyi sailorrooscout deaths indonesia sinovac doctors nurses hcws healthy young middle aged quite sad trying save covid patients wearing ppe believing protected vaccine protection seemed wane quite fast,1,0,0,0,0,0,0,0,0,0,0,0
 walkerrandall6 brash_1 kissmyass79 point weather like deaths 72 ready get life shutting entertainment taking away much lives cures virus takes yrs find vaccine mutates,0,1,1,0,0,1,0,0,0,0,0,0
 afrdiasporanews pfizer vaccine uk led 4 people developing bells palsey,1,0,0,0,0,0,0,0,0,0,0,0
 jtoulson vagabond4truth coliboo matthancock flu vaccine kills people covid without vaccine completely changed life covid wear masks socially distance see family etc every flu season,1,0,0,0,0,0,0,0,0,0,0,0
 lets see really real standing business pass covid vaccine know im taking,0,0,0,1,0,0,0,0,0,0,0,0
 pfizer lied rona vaccine 90 effective given data possible work,0,1,0,0,0,0,0,0,0,0,0,0
 waynecoughlan bigbellenergy guernseybrock rebelteacher_ borisjohnson sajidjavid nadhimzahawi keir_starmer 1500 deaths people vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 stone roses ian brown steps warrington festival headliner covid vaccine dispute saturday night headline show nhbd weekender festival happen refuse accept vaccination proof condition entry,0,0,0,0,1,0,0,0,0,0,0,0
 alanizbtc thecryptodog sir know long term effects covid19 viral infection cells neither want consider tail risks vaccine compare tail risks virus topic mrna degradation,1,0,0,0,0,0,0,0,0,0,0,0
 miamalan sahpra1 jnjnews pursuing vaccine whose clinical data released healthcare workers made johnson johnson guinea pigs,0,0,1,0,0,0,0,0,0,0,0,0
 covid total hoax thinking person see still posts like offer glimmer hope cure fictitious disease rhetoric less aggressive maybe trump wont make vaccine compulsory,0,0,0,0,0,0,1,0,0,0,0,0
 switzerland bans suspect garbage astrazeneca vaccine india dumps jamaica get rid causes shocking level damage death world yet moremore articles even featured across corrupt sellout mainstream media unwanted drugs,1,0,0,0,0,0,0,0,0,0,0,0
